Event Number,Longest Track Length (cm),2nd Longest Track Length (cm),3rd Longest Track Length (cm)
4803,459.9373136,121.990108,27.89361117
4804,456.0386534,187.7873455,28.67244319
4805,189.6276483,2.673527014,0.151118822
4806,410.7815601,186.907187,42.76743566
4807,436.6957425,187.5717561,128.1642935
4808,189.1786794,93.91624149,77.48682713
4809,725.86492,131.1868724,81.52536197
4810,569.2114059,126.9708331,86.03161592
4811,138.8818919,128.8083377,12.24564605
4812,475.448752,169.0771429,117.4051514
4813,182.269278,81.47781043,3.360052757
4814,167.755947,21.82395362,19.45388222
4815,149.1596382,84.13546613,3.519140817
4816,114.7520598,62.82535048,20.71446778
4817,505.9952212,180.1971522,137.8366511
4818,762.1455958,151.8511644,101.5942486
4819,593.034566,166.6082231,14.09463774
4820,161.6442686,16.36324372,5.727771378
4821,185.4138241,184.6212227,10.42546287
4822,136.1138681,34.00833711,26.20017288
4823,138.445954,17.1895161,3.025352506
4824,104.690658,32.86193908,28.24536454
4825,410.6748542,166.8605029,91.57218247
4826,137.8805942,119.0808115,51.96786843
4827,186.0539877,90.63302528,55.24897067
4828,176.353043,34.96524396,23.48045967
4829,157.4334974,55.11525075,4.547707536
4830,196.6164683,183.3468375,164.4758399
4831,501.2955179,134.4962595,116.1083139
4832,174.2753724,110.3383049,24.36804211
4833,473.2768885,148.6656057,29.53704415
4834,584.3732057,120.6011223,85.51730126
4835,116.476283,108.6910208,92.92447446
4836,479.8986043,135.641164,120.9955096
4837,110.6166116,6.513517123,1.370086978
4838,101.6825694,29.20082153,17.77178702
4839,773.0690456,193.1828321,62.69042035
4840,132.4100925,50.37387419,30.37333221
4841,794.1256987,150.5704552,130.1885748
4842,524.8016198,199.2132351,38.06064329
4843,796.2158841,157.2532343,44.76094234
4844,576.9179425,167.2643881,146.1190505
4845,414.7409969,168.0214104,37.86100071
4846,121.5129182,107.2119747,14.69607941
4847,186.8113096,167.4458065,123.9886629
4848,101.0454752,67.33899339,19.05658749
4849,160.5781773,4.23336018,2.350514452
4850,116.1074247,72.79415904,64.93023721
4851,159.3004093,9.8457509,1.667672976
4852,448.1628988,128.997487,22.20585708
4853,719.3918489,138.889372,91.43019954
4854,484.4698807,116.3603027,78.65743597
4855,129.3006903,119.4275208,68.39873657
4856,444.7148681,148.017637,101.3374182
4857,471.253956,144.5647005,51.09856487
4858,618.2014228,196.0321003,88.91121716
4859,142.9583542,114.8911951,30.34360897
4860,173.9857432,169.59793,128.0214807
4861,424.1998102,180.497407,89.40022627
4862,113.9963695,84.94598627,1.872141358
4863,477.7242239,197.2957456,185.9785362
4864,411.3509304,100.1234881,45.09659623
4865,163.8820329,132.9204325,30.67766583
4866,191.1047704,55.94915322,38.81366229
4867,118.2751938,98.9906682,1.433413492
4868,167.4400517,70.48861154,10.9232856
4869,581.8166021,125.3598485,123.810805
4870,515.8879318,132.4036023,18.52073484
4871,196.8775269,178.7932086,102.3557137
4872,112.7650212,100.7858863,44.14302587
4873,772.9780567,195.4370543,5.061763342
4874,783.2852829,129.3358072,108.809161
4875,594.4768383,131.6250812,121.2359135
4876,608.2803208,104.4960229,10.39245965
4877,476.5168209,128.2695612,32.50112311
4878,703.8082798,106.3887316,26.31366815
4879,196.2658885,125.3193906,5.321819938
4880,594.1071854,119.5688133,95.70516267
4881,513.7186054,177.8076523,71.89642849
4882,655.5240611,198.4954151,36.46380785
4883,158.6546882,103.3597759,97.18489987
4884,118.8653452,55.35722425,49.51734276
4885,671.7690645,156.9383037,96.0195748
4886,125.7479344,81.95182473,22.03886787
4887,761.7057194,151.0273951,55.53526349
4888,752.4063684,115.6465399,64.83602488
4889,505.5636539,188.9153725,163.558283
4890,447.7057194,196.2976867,19.76783
4891,100.1478181,47.7683416,2.422890093
4892,710.9019504,119.7200584,12.45654915
4893,176.1423665,10.71129177,9.023715705
4894,431.6160126,188.3817765,142.2750173
4895,544.5177045,164.9361331,24.57621208
4896,435.2627762,143.5894217,48.86562946
4897,748.9528835,162.2364459,18.62977867
4898,198.503973,88.44560019,62.47731078
4899,133.4845981,124.1180081,45.22961649
4900,454.4227592,148.9105132,45.6331324
4901,782.7706145,101.8850656,82.47659416
4902,771.2251876,148.7342431,91.60528444
4903,115.7732838,102.8027002,82.36463841
4904,189.3910747,83.59869428,12.80714857
4905,158.7821039,77.49470141,28.08439167
4906,189.7507313,98.39731868,56.32210638
4907,454.1639037,112.1765296,46.09531377
4908,637.6469718,111.2845814,107.3411445
4909,171.1039723,71.56771725,10.3010596
4910,112.9940997,85.43145205,22.51779187
4911,175.7441069,114.9718088,70.509072
4912,656.2643533,113.4893066,48.02386863
4913,633.5355465,139.6621568,52.15941726
4914,156.7590094,41.08927502,10.47053605
4915,572.0122129,125.4810755,59.50152507
4916,121.0817933,72.35096749,50.23341502
4917,114.3734349,19.41144745,17.93193077
4918,663.0282979,102.5417014,1.748636099
4919,617.7644871,129.7825332,83.5711079
4920,125.7192137,1.386088725,0.882987699
4921,500.347602,120.6102334,39.55860393
4922,173.8672121,139.1000338,83.13543607
4923,181.6554041,10.80854373,1.193167236
4924,179.8317189,145.6601882,67.99478044
4925,712.9678215,110.6997235,60.29408041
4926,103.5102784,40.70462516,35.03181627
4927,195.3472119,61.26864685,43.28701734
4928,754.9883979,163.517213,47.82616744
4929,135.1878515,33.44918288,27.136261
4930,124.698673,73.43964793,2.588623622
4931,102.9871342,21.3708662,4.828949853
4932,124.7131102,75.22514007,39.82970401
4933,128.3973451,41.20783684,9.132862776
4934,733.889975,109.8988755,99.76643149
4935,708.5568099,117.5843313,111.3886084
4936,126.1786769,68.10129917,3.469401393
4937,187.0440041,145.1272816,72.59054934
4938,640.201081,162.4897402,59.54350068
4939,165.4878108,14.31280148,4.932531
4940,552.2467222,168.3810221,13.63044222
4941,161.6894131,105.114451,85.54599282
4942,622.9028809,127.8196191,21.30178673
4943,690.5252769,193.8718501,149.493292
4944,134.6038955,131.4524421,33.64153307
4945,183.8605238,171.1744457,61.90767575
4946,516.6702254,140.3317223,101.4999926
4947,728.380022,142.8701395,134.6398784
4948,161.1592477,121.2798014,119.4870272
4949,135.915591,83.00517738,75.82115659
4950,618.7442344,151.2791085,68.80782618
4951,404.2607238,159.0308326,18.72950318
4952,435.7901517,133.7997644,30.33324924
4953,109.1464611,2.52477811,1.08526196
4954,124.6410111,93.72739123,66.22942772
4955,175.2382722,84.23026853,82.49276722
4956,127.6331863,29.20573546,1.751996743
4957,126.5850674,85.71544622,33.44371595
4958,160.8193018,104.5093854,58.69327889
4959,119.7619451,7.624983767,2.623650129
4960,189.6223576,134.8369179,133.1798096
4961,437.3830185,146.5915229,70.11792818
4962,706.2510467,121.3495043,110.6060714
4963,136.4921115,25.58820241,0.187225853
4964,141.8293219,25.76744645,18.66902618
4965,768.5578378,115.0676125,95.82728708
4966,141.5110515,93.43583956,0.434989578
4967,556.9349269,109.8999222,23.54640906
4968,128.5774683,71.95616766,24.72146104
4969,112.6937593,30.25891322,10.94827027
4970,577.6179198,140.8531546,10.03169948
4971,114.6419741,92.31153729,55.36445966
4972,135.7979438,88.90165167,43.03009035
4973,442.0820633,191.882472,156.0456346
4974,735.1921323,104.8317398,25.48513866
4975,616.6162696,198.3771174,37.34653154
4976,172.5330382,132.6227753,132.2233332
4977,616.1218619,102.9769638,1.275492731
4978,179.2062813,5.737451174,3.99875526
4979,400.3260679,138.9977703,27.43712674
4980,189.224647,173.5841859,153.8351926
4981,156.6959748,92.05398484,19.23904768
4982,129.0545133,57.31866914,5.63431937
4983,650.7076378,180.7110201,20.50113335
4984,754.3813358,165.7416091,94.54901088
4985,486.0133798,147.8358944,21.21973297
4986,103.9269879,27.80370808,16.22196104
4987,746.217323,187.1628729,181.496971
4988,458.4224312,142.2261415,105.3386983
4989,187.3081795,72.30778203,39.13460729
4990,483.619569,144.0957815,71.34203839
4991,121.7625578,70.07427045,26.86175287
4992,741.8191622,166.170695,96.3636869
4993,139.0064677,25.84990575,24.25503421
4994,586.7634812,148.7020294,85.26606635
4995,773.7328875,123.5706752,48.724346
4996,470.1137614,195.9687599,54.2583394
4997,479.3199695,171.4264935,56.54547263
4998,428.3081752,171.1597962,95.13623925
4999,448.5950809,163.5341464,149.996802
5000,157.3012997,155.1044329,111.6422277
5001,118.4379497,19.08162063,14.84236236
5002,514.271948,171.7026538,142.1481536
5003,190.6332021,50.29657202,20.38910796
5004,423.6088723,120.912157,86.22559473
5005,109.9325692,48.76118619,14.56813051
5006,140.7328707,75.79285965,17.8862327
5007,123.7196437,41.95083043,6.248941847
5008,110.095636,40.58550992,32.20596567
5009,129.7840458,10.25857119,0.638700097
5010,729.7162719,170.2523523,72.44701376
5011,607.6221127,180.7351497,86.96202835
5012,426.2526923,192.1324998,141.9251026
5013,141.3536641,92.87741587,16.2477793
5014,126.8461801,4.570493128,0.449554351
5015,139.5435943,87.85221044,4.39268236
5016,577.7162584,196.2772157,31.48686644
5017,120.3800905,117.0211545,11.5263017
5018,413.2455509,103.3281433,41.17750929
5019,459.9373136,121.990108,27.89361117
5020,456.0386534,187.7873455,28.67244319
5021,189.6276483,2.673527014,0.151118822
5022,410.7815601,186.907187,42.76743566
5023,436.6957425,187.5717561,128.1642935
5024,189.1786794,93.91624149,77.48682713
5025,725.86492,131.1868724,81.52536197
5026,569.2114059,126.9708331,86.03161592
5027,138.8818919,128.8083377,12.24564605
5028,475.448752,169.0771429,117.4051514
5029,182.269278,81.47781043,3.360052757
5030,167.755947,21.82395362,19.45388222
5031,149.1596382,84.13546613,3.519140817
5032,114.7520598,62.82535048,20.71446778
5033,505.9952212,180.1971522,137.8366511
5034,762.1455958,151.8511644,101.5942486
5035,593.034566,166.6082231,14.09463774
5036,161.6442686,16.36324372,5.727771378
5037,185.4138241,184.6212227,10.42546287
5038,136.1138681,34.00833711,26.20017288
5039,138.445954,17.1895161,3.025352506
5040,104.690658,32.86193908,28.24536454
5041,410.6748542,166.8605029,91.57218247
5042,137.8805942,119.0808115,51.96786843
5043,186.0539877,90.63302528,55.24897067
5044,176.353043,34.96524396,23.48045967
5045,157.4334974,55.11525075,4.547707536
5046,196.6164683,183.3468375,164.4758399
5047,501.2955179,134.4962595,116.1083139
5048,174.2753724,110.3383049,24.36804211
5049,473.2768885,148.6656057,29.53704415
5050,584.3732057,120.6011223,85.51730126
5051,116.476283,108.6910208,92.92447446
5052,479.8986043,135.641164,120.9955096
5053,110.6166116,6.513517123,1.370086978
5054,101.6825694,29.20082153,17.77178702
5055,773.0690456,193.1828321,62.69042035
5056,132.4100925,50.37387419,30.37333221
5057,794.1256987,150.5704552,130.1885748
5058,524.8016198,199.2132351,38.06064329
5059,796.2158841,157.2532343,44.76094234
5060,576.9179425,167.2643881,146.1190505
5061,414.7409969,168.0214104,37.86100071
5062,121.5129182,107.2119747,14.69607941
5063,186.8113096,167.4458065,123.9886629
5064,101.0454752,67.33899339,19.05658749
5065,160.5781773,4.23336018,2.350514452
5066,116.1074247,72.79415904,64.93023721
5067,159.3004093,9.8457509,1.667672976
5068,448.1628988,128.997487,22.20585708
5069,719.3918489,138.889372,91.43019954
5070,484.4698807,116.3603027,78.65743597
5071,129.3006903,119.4275208,68.39873657
5072,444.7148681,148.017637,101.3374182
5073,471.253956,144.5647005,51.09856487
5074,618.2014228,196.0321003,88.91121716
5075,142.9583542,114.8911951,30.34360897
5076,173.9857432,169.59793,128.0214807
5077,424.1998102,180.497407,89.40022627
5078,113.9963695,84.94598627,1.872141358
5079,477.7242239,197.2957456,185.9785362
5080,411.3509304,100.1234881,45.09659623
5081,163.8820329,132.9204325,30.67766583
5082,191.1047704,55.94915322,38.81366229
5083,118.2751938,98.9906682,1.433413492
5084,167.4400517,70.48861154,10.9232856
5085,581.8166021,125.3598485,123.810805
5086,515.8879318,132.4036023,18.52073484
5087,196.8775269,178.7932086,102.3557137
5088,112.7650212,100.7858863,44.14302587
5089,772.9780567,195.4370543,5.061763342
5090,783.2852829,129.3358072,108.809161
5091,594.4768383,131.6250812,121.2359135
5092,608.2803208,104.4960229,10.39245965
5093,476.5168209,128.2695612,32.50112311
5094,703.8082798,106.3887316,26.31366815
5095,196.2658885,125.3193906,5.321819938
5096,594.1071854,119.5688133,95.70516267
5097,513.7186054,177.8076523,71.89642849
5098,655.5240611,198.4954151,36.46380785
5099,158.6546882,103.3597759,97.18489987
5100,118.8653452,55.35722425,49.51734276
5101,671.7690645,156.9383037,96.0195748
5102,125.7479344,81.95182473,22.03886787
5103,761.7057194,151.0273951,55.53526349
5104,752.4063684,115.6465399,64.83602488
5105,505.5636539,188.9153725,163.558283
5106,447.7057194,196.2976867,19.76783
5107,100.1478181,47.7683416,2.422890093
5108,710.9019504,119.7200584,12.45654915
5109,176.1423665,10.71129177,9.023715705
5110,431.6160126,188.3817765,142.2750173
5111,544.5177045,164.9361331,24.57621208
5112,435.2627762,143.5894217,48.86562946
5113,748.9528835,162.2364459,18.62977867
5114,198.503973,88.44560019,62.47731078
5115,133.4845981,124.1180081,45.22961649
5116,454.4227592,148.9105132,45.6331324
5117,782.7706145,101.8850656,82.47659416
5118,771.2251876,148.7342431,91.60528444
5119,115.7732838,102.8027002,82.36463841
5120,189.3910747,83.59869428,12.80714857
5121,158.7821039,77.49470141,28.08439167
5122,189.7507313,98.39731868,56.32210638
5123,454.1639037,112.1765296,46.09531377
5124,637.6469718,111.2845814,107.3411445
5125,171.1039723,71.56771725,10.3010596
5126,112.9940997,85.43145205,22.51779187
5127,175.7441069,114.9718088,70.509072
5128,656.2643533,113.4893066,48.02386863
5129,633.5355465,139.6621568,52.15941726
5130,156.7590094,41.08927502,10.47053605
5131,572.0122129,125.4810755,59.50152507
5132,121.0817933,72.35096749,50.23341502
5133,114.3734349,19.41144745,17.93193077
5134,663.0282979,102.5417014,1.748636099
5135,617.7644871,129.7825332,83.5711079
5136,125.7192137,1.386088725,0.882987699
5137,500.347602,120.6102334,39.55860393
5138,173.8672121,139.1000338,83.13543607
5139,181.6554041,10.80854373,1.193167236
5140,179.8317189,145.6601882,67.99478044
5141,712.9678215,110.6997235,60.29408041
5142,103.5102784,40.70462516,35.03181627
5143,195.3472119,61.26864685,43.28701734
5144,754.9883979,163.517213,47.82616744
5145,135.1878515,33.44918288,27.136261
5146,124.698673,73.43964793,2.588623622
5147,102.9871342,21.3708662,4.828949853
5148,124.7131102,75.22514007,39.82970401
5149,128.3973451,41.20783684,9.132862776
5150,733.889975,109.8988755,99.76643149
5151,708.5568099,117.5843313,111.3886084
5152,126.1786769,68.10129917,3.469401393
5153,187.0440041,145.1272816,72.59054934
5154,640.201081,162.4897402,59.54350068
5155,165.4878108,14.31280148,4.932531
5156,552.2467222,168.3810221,13.63044222
5157,161.6894131,105.114451,85.54599282
5158,622.9028809,127.8196191,21.30178673
5159,690.5252769,193.8718501,149.493292
5160,134.6038955,131.4524421,33.64153307
5161,183.8605238,171.1744457,61.90767575
5162,516.6702254,140.3317223,101.4999926
5163,728.380022,142.8701395,134.6398784
5164,161.1592477,121.2798014,119.4870272
5165,135.915591,83.00517738,75.82115659
5166,618.7442344,151.2791085,68.80782618
5167,404.2607238,159.0308326,18.72950318
5168,435.7901517,133.7997644,30.33324924
5169,109.1464611,2.52477811,1.08526196
5170,124.6410111,93.72739123,66.22942772
5171,175.2382722,84.23026853,82.49276722
5172,127.6331863,29.20573546,1.751996743
5173,126.5850674,85.71544622,33.44371595
5174,160.8193018,104.5093854,58.69327889
5175,119.7619451,7.624983767,2.623650129
5176,189.6223576,134.8369179,133.1798096
5177,437.3830185,146.5915229,70.11792818
5178,706.2510467,121.3495043,110.6060714
5179,136.4921115,25.58820241,0.187225853
5180,141.8293219,25.76744645,18.66902618
5181,768.5578378,115.0676125,95.82728708
5182,141.5110515,93.43583956,0.434989578
5183,556.9349269,109.8999222,23.54640906
5184,128.5774683,71.95616766,24.72146104
5185,112.6937593,30.25891322,10.94827027
5186,577.6179198,140.8531546,10.03169948
5187,114.6419741,92.31153729,55.36445966
5188,135.7979438,88.90165167,43.03009035
5189,442.0820633,191.882472,156.0456346
5190,735.1921323,104.8317398,25.48513866
5191,616.6162696,198.3771174,37.34653154
5192,172.5330382,132.6227753,132.2233332
5193,616.1218619,102.9769638,1.275492731
5194,179.2062813,5.737451174,3.99875526
5195,400.3260679,138.9977703,27.43712674
5196,189.224647,173.5841859,153.8351926
5197,156.6959748,92.05398484,19.23904768
5198,129.0545133,57.31866914,5.63431937
5199,650.7076378,180.7110201,20.50113335
5200,754.3813358,165.7416091,94.54901088
5201,486.0133798,147.8358944,21.21973297
5202,103.9269879,27.80370808,16.22196104
5203,746.217323,187.1628729,181.496971
5204,458.4224312,142.2261415,105.3386983
5205,187.3081795,72.30778203,39.13460729
5206,483.619569,144.0957815,71.34203839
5207,121.7625578,70.07427045,26.86175287
5208,741.8191622,166.170695,96.3636869
5209,139.0064677,25.84990575,24.25503421
5210,586.7634812,148.7020294,85.26606635
5211,773.7328875,123.5706752,48.724346
5212,470.1137614,195.9687599,54.2583394
5213,479.3199695,171.4264935,56.54547263
5214,428.3081752,171.1597962,95.13623925
5215,448.5950809,163.5341464,149.996802
5216,157.3012997,155.1044329,111.6422277
5217,118.4379497,19.08162063,14.84236236
5218,514.271948,171.7026538,142.1481536
5219,190.6332021,50.29657202,20.38910796
5220,423.6088723,120.912157,86.22559473
5221,109.9325692,48.76118619,14.56813051
5222,140.7328707,75.79285965,17.8862327
5223,123.7196437,41.95083043,6.248941847
5224,110.095636,40.58550992,32.20596567
5225,129.7840458,10.25857119,0.638700097
5226,729.7162719,170.2523523,72.44701376
5227,607.6221127,180.7351497,86.96202835
5228,426.2526923,192.1324998,141.9251026
5229,141.3536641,92.87741587,16.2477793
5230,126.8461801,4.570493128,0.449554351
5231,139.5435943,87.85221044,4.39268236
5232,577.7162584,196.2772157,31.48686644
5233,120.3800905,117.0211545,11.5263017
5234,413.2455509,103.3281433,41.17750929
5235,459.9373136,121.990108,27.89361117
5236,456.0386534,187.7873455,28.67244319
5237,189.6276483,2.673527014,0.151118822
5238,410.7815601,186.907187,42.76743566
5239,436.6957425,187.5717561,128.1642935
5240,189.1786794,93.91624149,77.48682713
5241,725.86492,131.1868724,81.52536197
5242,569.2114059,126.9708331,86.03161592
5243,138.8818919,128.8083377,12.24564605
5244,475.448752,169.0771429,117.4051514
5245,182.269278,81.47781043,3.360052757
5246,167.755947,21.82395362,19.45388222
5247,149.1596382,84.13546613,3.519140817
5248,114.7520598,62.82535048,20.71446778
5249,505.9952212,180.1971522,137.8366511
5250,762.1455958,151.8511644,101.5942486
5251,593.034566,166.6082231,14.09463774
5252,161.6442686,16.36324372,5.727771378
5253,185.4138241,184.6212227,10.42546287
5254,136.1138681,34.00833711,26.20017288
5255,138.445954,17.1895161,3.025352506
5256,104.690658,32.86193908,28.24536454
5257,410.6748542,166.8605029,91.57218247
5258,137.8805942,119.0808115,51.96786843
5259,186.0539877,90.63302528,55.24897067
5260,176.353043,34.96524396,23.48045967
5261,157.4334974,55.11525075,4.547707536
5262,196.6164683,183.3468375,164.4758399
5263,501.2955179,134.4962595,116.1083139
5264,174.2753724,110.3383049,24.36804211
5265,473.2768885,148.6656057,29.53704415
5266,584.3732057,120.6011223,85.51730126
5267,116.476283,108.6910208,92.92447446
5268,479.8986043,135.641164,120.9955096
5269,110.6166116,6.513517123,1.370086978
5270,101.6825694,29.20082153,17.77178702
5271,773.0690456,193.1828321,62.69042035
5272,132.4100925,50.37387419,30.37333221
5273,794.1256987,150.5704552,130.1885748
5274,524.8016198,199.2132351,38.06064329
5275,796.2158841,157.2532343,44.76094234
5276,576.9179425,167.2643881,146.1190505
5277,414.7409969,168.0214104,37.86100071
5278,121.5129182,107.2119747,14.69607941
5279,186.8113096,167.4458065,123.9886629
5280,101.0454752,67.33899339,19.05658749
5281,160.5781773,4.23336018,2.350514452
5282,116.1074247,72.79415904,64.93023721
5283,159.3004093,9.8457509,1.667672976
5284,448.1628988,128.997487,22.20585708
5285,719.3918489,138.889372,91.43019954
5286,484.4698807,116.3603027,78.65743597
5287,129.3006903,119.4275208,68.39873657
5288,444.7148681,148.017637,101.3374182
5289,471.253956,144.5647005,51.09856487
5290,618.2014228,196.0321003,88.91121716
5291,142.9583542,114.8911951,30.34360897
5292,173.9857432,169.59793,128.0214807
5293,424.1998102,180.497407,89.40022627
5294,113.9963695,84.94598627,1.872141358
5295,477.7242239,197.2957456,185.9785362
5296,411.3509304,100.1234881,45.09659623
5297,163.8820329,132.9204325,30.67766583
5298,191.1047704,55.94915322,38.81366229
5299,118.2751938,98.9906682,1.433413492
5300,167.4400517,70.48861154,10.9232856
5301,581.8166021,125.3598485,123.810805
5302,515.8879318,132.4036023,18.52073484
5303,196.8775269,178.7932086,102.3557137
5304,112.7650212,100.7858863,44.14302587
5305,772.9780567,195.4370543,5.061763342
5306,783.2852829,129.3358072,108.809161
5307,594.4768383,131.6250812,121.2359135
5308,608.2803208,104.4960229,10.39245965
5309,476.5168209,128.2695612,32.50112311
5310,703.8082798,106.3887316,26.31366815
5311,196.2658885,125.3193906,5.321819938
5312,594.1071854,119.5688133,95.70516267
5313,513.7186054,177.8076523,71.89642849
5314,655.5240611,198.4954151,36.46380785
5315,158.6546882,103.3597759,97.18489987
5316,118.8653452,55.35722425,49.51734276
5317,671.7690645,156.9383037,96.0195748
5318,125.7479344,81.95182473,22.03886787
5319,761.7057194,151.0273951,55.53526349
5320,752.4063684,115.6465399,64.83602488
5321,505.5636539,188.9153725,163.558283
5322,447.7057194,196.2976867,19.76783
5323,100.1478181,47.7683416,2.422890093
5324,710.9019504,119.7200584,12.45654915
5325,176.1423665,10.71129177,9.023715705
5326,431.6160126,188.3817765,142.2750173
5327,544.5177045,164.9361331,24.57621208
5328,435.2627762,143.5894217,48.86562946
5329,748.9528835,162.2364459,18.62977867
5330,198.503973,88.44560019,62.47731078
5331,133.4845981,124.1180081,45.22961649
5332,454.4227592,148.9105132,45.6331324
5333,782.7706145,101.8850656,82.47659416
5334,771.2251876,148.7342431,91.60528444
5335,115.7732838,102.8027002,82.36463841
5336,189.3910747,83.59869428,12.80714857
5337,158.7821039,77.49470141,28.08439167
5338,189.7507313,98.39731868,56.32210638
5339,454.1639037,112.1765296,46.09531377
5340,637.6469718,111.2845814,107.3411445
5341,171.1039723,71.56771725,10.3010596
5342,112.9940997,85.43145205,22.51779187
5343,175.7441069,114.9718088,70.509072
5344,656.2643533,113.4893066,48.02386863
5345,633.5355465,139.6621568,52.15941726
5346,156.7590094,41.08927502,10.47053605
5347,572.0122129,125.4810755,59.50152507
5348,121.0817933,72.35096749,50.23341502
5349,114.3734349,19.41144745,17.93193077
5350,663.0282979,102.5417014,1.748636099
5351,617.7644871,129.7825332,83.5711079
5352,125.7192137,1.386088725,0.882987699
5353,500.347602,120.6102334,39.55860393
5354,173.8672121,139.1000338,83.13543607
5355,181.6554041,10.80854373,1.193167236
5356,179.8317189,145.6601882,67.99478044
5357,712.9678215,110.6997235,60.29408041
5358,103.5102784,40.70462516,35.03181627
5359,195.3472119,61.26864685,43.28701734
5360,754.9883979,163.517213,47.82616744
5361,135.1878515,33.44918288,27.136261
5362,124.698673,73.43964793,2.588623622
5363,102.9871342,21.3708662,4.828949853
5364,124.7131102,75.22514007,39.82970401
5365,128.3973451,41.20783684,9.132862776
5366,733.889975,109.8988755,99.76643149
5367,708.5568099,117.5843313,111.3886084
5368,126.1786769,68.10129917,3.469401393
5369,187.0440041,145.1272816,72.59054934
5370,640.201081,162.4897402,59.54350068
5371,165.4878108,14.31280148,4.932531
5372,552.2467222,168.3810221,13.63044222
5373,161.6894131,105.114451,85.54599282
5374,622.9028809,127.8196191,21.30178673
5375,690.5252769,193.8718501,149.493292
5376,134.6038955,131.4524421,33.64153307
5377,183.8605238,171.1744457,61.90767575
5378,516.6702254,140.3317223,101.4999926
5379,728.380022,142.8701395,134.6398784
5380,161.1592477,121.2798014,119.4870272
5381,135.915591,83.00517738,75.82115659
5382,618.7442344,151.2791085,68.80782618
5383,404.2607238,159.0308326,18.72950318
5384,435.7901517,133.7997644,30.33324924
5385,109.1464611,2.52477811,1.08526196
5386,124.6410111,93.72739123,66.22942772
5387,175.2382722,84.23026853,82.49276722
5388,127.6331863,29.20573546,1.751996743
5389,126.5850674,85.71544622,33.44371595
5390,160.8193018,104.5093854,58.69327889
5391,119.7619451,7.624983767,2.623650129
5392,189.6223576,134.8369179,133.1798096
5393,437.3830185,146.5915229,70.11792818
5394,706.2510467,121.3495043,110.6060714
5395,136.4921115,25.58820241,0.187225853
5396,141.8293219,25.76744645,18.66902618
5397,768.5578378,115.0676125,95.82728708
5398,141.5110515,93.43583956,0.434989578
5399,556.9349269,109.8999222,23.54640906
5400,128.5774683,71.95616766,24.72146104
5401,112.6937593,30.25891322,10.94827027
5402,577.6179198,140.8531546,10.03169948
5403,114.6419741,92.31153729,55.36445966
5404,135.7979438,88.90165167,43.03009035
5405,442.0820633,191.882472,156.0456346
5406,735.1921323,104.8317398,25.48513866
5407,616.6162696,198.3771174,37.34653154
5408,172.5330382,132.6227753,132.2233332
5409,616.1218619,102.9769638,1.275492731
5410,179.2062813,5.737451174,3.99875526
5411,400.3260679,138.9977703,27.43712674
5412,189.224647,173.5841859,153.8351926
5413,156.6959748,92.05398484,19.23904768
5414,129.0545133,57.31866914,5.63431937
5415,650.7076378,180.7110201,20.50113335
5416,754.3813358,165.7416091,94.54901088
5417,486.0133798,147.8358944,21.21973297
5418,103.9269879,27.80370808,16.22196104
5419,746.217323,187.1628729,181.496971
5420,458.4224312,142.2261415,105.3386983
5421,187.3081795,72.30778203,39.13460729
5422,483.619569,144.0957815,71.34203839
5423,121.7625578,70.07427045,26.86175287
5424,741.8191622,166.170695,96.3636869
5425,139.0064677,25.84990575,24.25503421
5426,586.7634812,148.7020294,85.26606635
5427,773.7328875,123.5706752,48.724346
5428,470.1137614,195.9687599,54.2583394
5429,479.3199695,171.4264935,56.54547263
5430,428.3081752,171.1597962,95.13623925
5431,448.5950809,163.5341464,149.996802
5432,157.3012997,155.1044329,111.6422277
5433,118.4379497,19.08162063,14.84236236
5434,514.271948,171.7026538,142.1481536
5435,190.6332021,50.29657202,20.38910796
5436,423.6088723,120.912157,86.22559473
5437,109.9325692,48.76118619,14.56813051
5438,140.7328707,75.79285965,17.8862327
5439,123.7196437,41.95083043,6.248941847
5440,110.095636,40.58550992,32.20596567
5441,129.7840458,10.25857119,0.638700097
5442,729.7162719,170.2523523,72.44701376
5443,607.6221127,180.7351497,86.96202835
5444,426.2526923,192.1324998,141.9251026
5445,141.3536641,92.87741587,16.2477793
5446,126.8461801,4.570493128,0.449554351
5447,139.5435943,87.85221044,4.39268236
5448,577.7162584,196.2772157,31.48686644
5449,120.3800905,117.0211545,11.5263017
5450,413.2455509,103.3281433,41.17750929
5451,459.9373136,121.990108,27.89361117
5452,456.0386534,187.7873455,28.67244319
5453,189.6276483,2.673527014,0.151118822
5454,410.7815601,186.907187,42.76743566
5455,436.6957425,187.5717561,128.1642935
5456,189.1786794,93.91624149,77.48682713
5457,725.86492,131.1868724,81.52536197
5458,569.2114059,126.9708331,86.03161592
5459,138.8818919,128.8083377,12.24564605
5460,475.448752,169.0771429,117.4051514
5461,182.269278,81.47781043,3.360052757
5462,167.755947,21.82395362,19.45388222
5463,149.1596382,84.13546613,3.519140817
5464,114.7520598,62.82535048,20.71446778
5465,505.9952212,180.1971522,137.8366511
5466,762.1455958,151.8511644,101.5942486
5467,593.034566,166.6082231,14.09463774
5468,161.6442686,16.36324372,5.727771378
5469,185.4138241,184.6212227,10.42546287
5470,136.1138681,34.00833711,26.20017288
5471,138.445954,17.1895161,3.025352506
5472,104.690658,32.86193908,28.24536454
5473,410.6748542,166.8605029,91.57218247
